ENSEMBL	X1_CTR_BC_2	X2_TGF_BC_4	X3_IR_BC_5	X4_CTR_BC_6	X5_TGF_BC_7	X6_IR_BC_12	X7_CTR_BC_13	X8_TGF_BC_14	X9_IR_BC_15
ENSG00000268333	4	0	0	0	1	1	4	1	1
ENSG00000268335	0	0	0	0	0	0	0	0	0
ENSG00000268336	0	0	0	0	0	0	0	0	0
ENSG00000268350	2422	3011	1604	2795	2879	1996	1625	2881	1790
ENSG00000268352	7	7	7	6	7	4	9	6	0
ENSG00000268355	0	0	2	2	4	6	0	0	0
ENSG00000268357	7	7	1	2	7	0	5	2	5
ENSG00000268361	2	0	0	0	0	0	4	22	0
ENSG00000268362	75	55	107	56	42	73	81	62	70
ENSG00000268364	30	34	31	34	57	29	31	28	43
ENSG00000268366	5	13	4	5	9	3	3	4	4
ENSG00000268375	1	2	0	0	2	5	2	1	1
ENSG00000268379	4	2	4	4	2	9	2	2	1
ENSG00000268388	3544	2006	2214	4035	1896	2126	3361	2085	2212
ENSG00000268390	0	0	2	0	0	0	0	0	3
ENSG00000268391	0	0	0	0	0	0	0	0	0
ENSG00000268392	2	6	4	7	2	2	1	6	1
ENSG00000268400	73	10	66	36	25	99	38	49	93
ENSG00000268401	5	5	10	13	0	0	2	6	9
ENSG00000268403	31	45	50	29	20	43	26	40	34
ENSG00000268407	0	0	0	0	0	0	0	0	0
ENSG00000268412	0	2	2	2	0	2	2	0	0
ENSG00000268416	27	32	23	38	39	20	8	27	30
ENSG00000268423	1	2	2	1	1	4	3	2	5
ENSG00000268433	0	0	0	0	0	0	0	0	0
ENSG00000268434	104	117	115	114	94	100	72	99	151
ENSG00000268438	0	0	0	0	0	0	0	1	0
ENSG00000268439	156	249	143	161	145	137	145	199	177
ENSG00000268442	3	7	1	0	5	0	6	0	0
ENSG00000268447	0	0	0	0	0	0	0	0	0
ENSG00000268455	1	0	0	1	0	0	0	0	0
ENSG00000268458	0	0	1	0	0	0	0	2	1
ENSG00000268460	3	12	3	1	4	3	7	3	0
ENSG00000268461	0	0	0	0	0	0	0	0	0
ENSG00000268465	55	69	23	58	62	88	58	37	71
ENSG00000268469	0	0	0	0	0	0	0	0	0
ENSG00000268471	129	123	90	89	119	112	178	111	129
ENSG00000268472	2	0	0	2	0	0	6	0	2
ENSG00000268473	4	1	0	3	0	0	1	0	0
ENSG00000268475	0	11	0	2	0	1	0	3	4
ENSG00000268480	4	0	1	2	0	3	0	2	0
ENSG00000268483	0	0	0	0	0	0	0	0	0
ENSG00000268486	0	0	1	0	0	6	2	0	5
ENSG00000268496	0	0	0	0	0	2	0	1	2
ENSG00000268499	6	4	2	8	2	2	8	5	9
ENSG00000268500	0	0	0	0	0	1	0	0	0
ENSG00000268505	0	0	0	0	0	0	0	1	0
ENSG00000268509	0	1	0	0	0	0	0	0	0
ENSG00000268510	0	0	5	3	1	2	1	2	0
ENSG00000268516	89	79	103	139	99	135	89	164	182
ENSG00000268518	0	0	0	0	0	0	0	0	0
ENSG00000268520	9	3	7	5	5	5	11	0	5
ENSG00000268521	2	17	5	3	3	8	6	8	3
ENSG00000268529	1	0	1	0	1	0	0	0	0
ENSG00000268530	4	2	0	14	0	1	1	4	0
ENSG00000268531	0	0	0	0	0	0	0	0	0
ENSG00000268532	4	3	3	4	2	0	1	3	3
ENSG00000268533	18	12	32	9	30	43	0	10	21
ENSG00000268535	0	0	0	0	0	1	0	0	1
ENSG00000268536	0	0	0	0	0	0	0	0	0
ENSG00000268541	0	0	0	0	0	0	0	0	0
ENSG00000268543	15	19	15	12	11	9	8	18	23
ENSG00000268545	2	1	1	8	0	5	0	1	0
ENSG00000268555	0	0	0	0	0	0	0	0	0
ENSG00000268560	0	4	0	1	0	0	0	3	0
ENSG00000268564	1	4	0	5	0	1	1	1	0
ENSG00000268565	30	39	12	23	28	17	15	37	0
ENSG00000268566	0	0	0	0	0	0	0	0	0
ENSG00000268568	2	1	0	3	0	0	2	0	0
ENSG00000268573	34	29	32	25	21	10	12	45	26
ENSG00000268575	313	335	147	280	235	129	193	282	202
ENSG00000268580	0	0	0	0	0	0	0	0	0
ENSG00000268581	0	0	0	0	0	0	0	0	0
ENSG00000268582	0	0	0	0	0	0	0	0	0
ENSG00000268583	3	8	14	4	0	0	2	4	5
ENSG00000268584	13	9	4	19	24	10	2	9	5
ENSG00000268589	0	0	0	0	0	0	0	0	0
ENSG00000268592	8	46	15	11	26	26	14	33	13
ENSG00000268593	1	3	0	0	0	0	1	1	4
ENSG00000268595	0	0	0	0	0	0	0	0	0
ENSG00000268597	0	0	0	0	0	0	0	0	1
ENSG00000268598	0	0	0	0	0	0	0	0	0
ENSG00000268601	2	6	1	0	3	9	3	3	8
ENSG00000268603	0	0	0	7	5	13	4	6	0
ENSG00000268605	0	0	1	2	4	0	4	0	1
ENSG00000268606	0	0	3	0	0	0	0	0	1
ENSG00000268614	0	13	0	26	0	0	0	0	0
ENSG00000268615	0	2	0	0	0	0	0	0	1
ENSG00000268618	3	0	1	0	0	4	1	0	0
ENSG00000268620	0	0	0	0	0	0	0	0	0
ENSG00000268621	2	5	4	2	8	1	5	13	7
ENSG00000268623	0	0	0	0	0	0	0	0	0
ENSG00000268628	4	5	5	3	2	15	7	4	7
ENSG00000268629	0	0	0	0	0	0	0	0	0
ENSG00000268635	3	2	11	4	2	1	7	5	2
ENSG00000268636	17	3	26	14	16	13	29	9	18
ENSG00000268643	239	189	203	203	260	185	158	185	262
ENSG00000268649	7	10	3	5	5	3	1	10	14
ENSG00000268650	15	5	4	15	3	8	10	4	6
ENSG00000268651	0	0	0	0	0	0	0	0	0
ENSG00000268652	0	1	0	0	0	0	1	0	0
ENSG00000268654	0	0	0	0	0	0	0	0	0
ENSG00000268655	8	13	1	0	10	2	1	7	4
ENSG00000268658	16	23	9	6	14	25	6	12	15
ENSG00000268659	0	0	0	0	0	0	0	0	0
ENSG00000268660	6	6	16	4	11	17	8	8	13
ENSG00000268663	0	0	0	0	0	0	0	0	0
ENSG00000268669	0	0	0	0	0	0	0	0	0
ENSG00000268670	2	8	6	1	11	3	5	9	3
ENSG00000268673	0	0	0	0	0	0	0	0	0
ENSG00000268674	0	0	0	0	0	0	0	0	0
ENSG00000268677	0	5	0	0	4	0	3	6	3
ENSG00000268678	2	6	5	6	4	10	0	5	0
ENSG00000268681	0	0	0	0	0	0	0	0	0
ENSG00000268683	0	1	1	2	3	1	0	0	1
ENSG00000268685	0	0	0	0	0	0	0	0	0
ENSG00000268686	9	13	3	9	18	12	7	15	7
ENSG00000268696	3	2	0	3	3	1	0	0	5
ENSG00000268705	2	4	2	0	0	1	5	1	0
ENSG00000268707	1	5	1	0	0	0	2	0	2
ENSG00000268711	0	0	0	0	0	0	0	0	1
ENSG00000268713	54	44	45	32	45	37	58	37	48
ENSG00000268714	0	0	3	0	0	0	0	0	0
ENSG00000268717	0	0	0	0	0	0	0	0	0
ENSG00000268723	0	0	0	0	0	0	0	0	7
ENSG00000268729	0	1	0	0	2	6	1	4	4
ENSG00000268731	0	0	0	0	0	0	0	0	0
ENSG00000268734	2	0	0	0	4	6	0	0	0
ENSG00000268736	1	0	0	3	0	0	0	0	0
ENSG00000268738	1	0	5	8	18	8	4	15	18
ENSG00000268739	2	1	0	0	0	0	0	0	0
ENSG00000268742	0	0	0	0	0	0	0	0	0
ENSG00000268743	6	7	4	7	9	0	1	3	10
ENSG00000268744	10	17	12	0	20	7	4	13	4
ENSG00000268745	0	1	0	0	0	0	1	0	0
ENSG00000268746	5	5	4	4	5	3	0	7	4
ENSG00000268747	0	1	0	0	0	0	0	1	0
ENSG00000268750	14	43	13	30	20	17	25	29	26
ENSG00000268751	6	3	1	4	4	8	10	7	4
ENSG00000268754	9	2	2	9	0	2	4	1	14
ENSG00000268756	3	8	6	6	3	5	13	4	0
ENSG00000268758	1	2	3	1	0	3	0	1	2
ENSG00000268764	1	1	2	0	2	0	0	4	3
ENSG00000268777	1	0	0	0	0	0	0	0	0
ENSG00000268784	0	45	0	5	11	3	0	55	0
ENSG00000268785	9	8	4	9	1	5	8	5	6
ENSG00000268789	0	0	0	0	0	0	0	0	0
ENSG00000268790	360	351	289	308	369	267	363	327	354
ENSG00000268794	0	0	0	0	0	0	0	0	0
ENSG00000268797	0	0	0	6	0	0	0	0	0
ENSG00000268798	34	19	14	14	25	9	23	31	19
ENSG00000268799	0	0	0	0	0	0	0	0	0
ENSG00000268803	0	0	0	0	0	0	0	0	0
ENSG00000268804	5	3	2	3	9	0	1	1	2
ENSG00000268810	20	28	9	8	24	8	21	20	13
ENSG00000268812	34	44	46	40	43	55	52	50	45
ENSG00000268818	1	0	0	0	2	0	0	3	0
ENSG00000268823	0	0	0	0	0	0	0	0	0
ENSG00000268830	0	0	0	0	0	0	0	0	0
ENSG00000268833	0	0	0	0	0	0	0	0	1
ENSG00000268834	0	0	0	0	0	0	0	0	0
ENSG00000268836	4	8	6	5	2	3	1	24	4
ENSG00000268839	0	0	0	0	0	0	0	0	0
ENSG00000268842	1	0	2	13	1	0	0	2	2
ENSG00000268845	0	0	0	0	0	0	0	0	0
ENSG00000268847	0	0	0	0	0	0	0	0	0
ENSG00000268849	0	0	0	0	0	0	0	0	0
ENSG00000268854	545	638	607	553	529	464	570	586	643
ENSG00000268858	162	208	143	164	165	137	127	203	185
ENSG00000268861	0	0	0	0	0	0	0	0	0
ENSG00000268864	5	1	1	2	5	5	0	1	0
ENSG00000268866	1	0	0	2	0	0	1	1	2
ENSG00000268869	0	0	0	0	0	0	0	0	0
ENSG00000268870	0	17	0	1	4	0	18	0	11
ENSG00000268873	6	0	0	7	0	0	0	0	1
ENSG00000268879	0	0	0	0	1	0	0	0	0
ENSG00000268883	1	0	25	7	0	2	21	9	16
ENSG00000268884	4	5	6	12	1	2	4	1	4
ENSG00000268886	5	7	0	2	5	1	0	1	0
ENSG00000268889	0	0	0	1	0	0	2	0	0
ENSG00000268892	1	2	0	1	0	0	3	0	0
ENSG00000268894	0	21	21	1	3	5	6	6	13
ENSG00000268895	280	335	399	296	251	363	216	340	402
ENSG00000268896	5	11	6	3	11	3	13	5	5
ENSG00000268902	0	0	0	0	0	0	0	0	0
ENSG00000268903	5	96	23	45	37	43	35	111	58
ENSG00000268906	0	0	0	0	0	0	0	0	0
ENSG00000268908	0	0	0	0	0	0	0	0	0
ENSG00000268912	113	110	78	83	95	83	90	97	161
ENSG00000268916	0	0	0	0	0	0	0	0	0
ENSG00000268922	0	0	0	0	0	0	0	0	0
ENSG00000268926	1	2	0	0	4	1	0	0	4
ENSG00000268931	0	0	0	0	4	0	2	4	0
ENSG00000268938	1	0	1	6	5	2	2	2	1
ENSG00000268940	0	0	0	0	0	0	0	0	0
ENSG00000268941	1	6	1	4	4	1	2	4	3
ENSG00000268942	98	135	34	84	137	44	98	106	40
ENSG00000268945	5	11	8	10	7	2	1	4	4
ENSG00000268947	7	7	8	12	8	8	1	8	10
ENSG00000268949	10	15	6	9	15	12	10	15	12
ENSG00000268951	0	2	0	0	0	0	0	0	0
ENSG00000268955	0	2	2	0	0	9	0	0	0
ENSG00000268957	0	0	0	0	0	0	0	0	0
ENSG00000268964	0	0	0	0	0	0	0	0	6
ENSG00000268967	0	0	0	0	0	0	0	0	0
ENSG00000268970	10	20	12	16	15	3	1	10	16
ENSG00000268975	0	0	0	0	0	0	0	0	0
ENSG00000268981	4	0	0	0	0	0	0	1	0
ENSG00000268983	160	270	191	202	173	141	96	243	200
ENSG00000268985	0	0	0	0	0	0	0	0	0
ENSG00000268987	0	0	5	6	1	0	2	1	2
ENSG00000268988	0	0	0	0	0	0	0	0	0
ENSG00000268991	0	0	0	0	0	4	0	0	0
ENSG00000268992	2	2	1	1	1	2	1	1	0
ENSG00000268993	1	0	0	0	0	2	0	0	0
ENSG00000268994	0	0	0	0	0	0	0	0	0
ENSG00000268995	3	0	4	7	2	3	0	2	0
ENSG00000268996	74	69	76	65	59	92	38	76	91
ENSG00000268997	0	0	0	0	0	0	0	0	0
ENSG00000269001	175	189	157	242	148	225	204	164	210
ENSG00000269009	0	0	0	0	0	0	0	0	0
ENSG00000269012	1	3	2	0	0	2	0	5	0
ENSG00000269014	1	0	0	1	0	0	0	0	0
ENSG00000269019	7	4	5	23	5	9	6	7	16
ENSG00000269021	0	0	0	0	0	0	0	0	0
ENSG00000269025	0	0	0	0	0	0	0	0	0
ENSG00000269026	0	7	0	0	0	13	1	10	3
ENSG00000269028	209	148	211	201	122	298	241	154	222
ENSG00000269032	10	11	3	5	0	15	5	8	5
ENSG00000269035	0	0	0	0	0	0	0	0	0
ENSG00000269037	0	0	0	0	0	0	0	0	0
ENSG00000269038	19	18	18	32	21	19	26	23	17
ENSG00000269040	0	0	0	0	0	0	0	0	0
ENSG00000269043	2	0	0	0	1	0	0	0	0
ENSG00000269044	102	93	105	131	79	94	93	106	108
ENSG00000269050	2	0	1	1	1	1	0	0	1
ENSG00000269053	3	1	2	9	3	1	4	4	0
ENSG00000269054	8	3	10	5	5	3	9	4	1
ENSG00000269055	1	0	0	0	0	0	0	0	0
ENSG00000269058	1	3	0	0	2	1	0	1	0
ENSG00000269066	3	12	1	4	5	4	0	7	11
ENSG00000269067	0	1	2	0	0	1	2	0	2
ENSG00000269068	40	26	6	17	17	4	0	14	5
ENSG00000269069	7	7	31	22	25	21	17	22	45
ENSG00000269072	2	1	4	0	0	0	2	1	1
ENSG00000269082	3	0	9	15	3	0	2	10	4
ENSG00000269085	0	0	0	1	0	0	1	0	0
ENSG00000269086	15	5	12	7	7	3	1	6	13
ENSG00000269091	2	9	2	3	1	0	3	2	5
ENSG00000269095	3	0	6	0	0	0	0	3	2
ENSG00000269096	0	0	0	0	0	0	0	0	0
ENSG00000269097	0	3	2	1	0	0	0	0	4
ENSG00000269099	0	0	0	0	0	0	0	0	0
ENSG00000269102	3	0	1	2	2	0	4	3	9
ENSG00000269103	2	6	13	13	5	12	5	1	4
ENSG00000269106	8	7	7	8	7	1	6	7	0
ENSG00000269107	0	2	0	2	7	1	10	0	8
ENSG00000269110	7	0	4	1	20	14	0	0	18
ENSG00000269113	9	6	2	1	5	7	2	5	12
ENSG00000269118	0	0	0	0	0	0	0	0	0
ENSG00000269119	8	4	3	4	11	3	13	7	8
ENSG00000269124	0	2	1	0	1	0	0	0	0
ENSG00000269125	2	6	2	0	1	0	0	2	2
ENSG00000269130	0	0	0	0	0	0	0	0	0
ENSG00000269136	0	0	0	5	0	0	0	2	0
ENSG00000269138	0	0	0	0	0	0	0	0	0
ENSG00000269139	1	3	8	6	1	0	0	4	7
ENSG00000269145	15	15	24	13	8	32	28	12	10
ENSG00000269148	6	14	4	10	14	8	5	4	0
ENSG00000269151	47	58	21	41	33	7	6	54	31
ENSG00000269153	0	0	0	2	0	0	0	0	0
ENSG00000269154	0	0	0	0	0	0	0	0	0
ENSG00000269155	0	1	0	1	1	0	1	2	6
ENSG00000269161	12	6	2	8	11	6	10	5	3
ENSG00000269172	0	1	2	0	0	0	0	0	0
ENSG00000269176	53	68	40	61	69	28	17	60	55
ENSG00000269177	0	0	2	6	0	0	0	0	1
ENSG00000269179	0	0	0	0	0	0	0	0	0
ENSG00000269181	0	0	0	0	0	0	0	0	0
ENSG00000269186	0	0	0	0	0	0	0	0	0
ENSG00000269188	0	0	0	0	0	0	0	0	0
ENSG00000269189	0	0	0	1	0	4	0	0	0
ENSG00000269190	734	1066	480	734	784	477	481	939	517
ENSG00000269191	0	1	0	1	1	0	2	6	1
ENSG00000269194	3	1	5	2	6	0	0	9	1
ENSG00000269199	0	0	0	0	0	0	0	0	0
ENSG00000269210	7	12	0	9	16	6	3	14	3
ENSG00000269220	0	1	1	5	1	0	0	3	0
ENSG00000269226	144	194	110	199	184	90	182	147	80
ENSG00000269228	2	5	3	7	10	8	7	4	3
ENSG00000269235	21	13	14	15	30	9	16	20	9
ENSG00000269236	2	0	0	0	0	0	0	0	0
ENSG00000269237	0	1	8	3	0	0	1	3	0
ENSG00000269242	0	9	0	0	30	0	0	17	63
ENSG00000269243	406	560	374	483	476	322	353	611	358
ENSG00000269244	2	3	4	1	2	1	2	2	0
ENSG00000269246	6	8	9	5	3	3	1	2	7
ENSG00000269253	0	0	0	0	0	0	0	0	0
ENSG00000269256	0	0	0	1	0	0	0	0	0
ENSG00000269266	0	0	0	0	0	0	0	0	0
ENSG00000269271	0	0	0	0	0	0	2	0	0
ENSG00000269274	1	0	0	1	0	2	5	0	0
ENSG00000269275	0	8	0	3	7	0	0	8	0
ENSG00000269281	0	0	0	0	0	0	0	0	0
ENSG00000269288	29	43	43	47	29	23	45	21	46
ENSG00000269289	31	18	18	35	6	35	27	21	39
ENSG00000269292	865	805	951	1070	881	1080	1329	811	985
ENSG00000269293	228	242	342	263	221	243	199	262	263
ENSG00000269296	11	21	10	16	7	6	15	21	25
ENSG00000269300	13	9	0	0	4	0	3	10	11
ENSG00000269303	0	3	7	10	6	3	0	3	8
ENSG00000269304	0	2	1	0	0	3	1	0	2
ENSG00000269307	0	0	0	0	0	0	0	0	0
ENSG00000269313	31	42	34	29	41	29	44	41	33
ENSG00000269316	0	0	0	0	0	0	0	0	0
ENSG00000269318	6	6	7	13	16	1	9	8	4
ENSG00000269320	0	0	0	0	0	0	0	0	0
ENSG00000269321	0	0	0	0	0	0	0	0	0
ENSG00000269332	0	2	1	1	0	2	1	1	0
ENSG00000269335	679	821	553	713	620	424	534	877	676
ENSG00000269343	189	269	215	218	199	181	204	224	214
ENSG00000269345	0	0	0	0	0	0	0	1	0
ENSG00000269349	37	18	39	42	22	31	31	26	19
ENSG00000269350	0	0	0	1	0	0	0	0	0
ENSG00000269352	156	236	96	155	173	99	82	209	90
ENSG00000269353	2	2	0	7	2	4	0	2	11
ENSG00000269354	0	0	0	0	0	0	0	0	0
ENSG00000269356	0	0	0	0	0	0	0	0	0
ENSG00000269364	0	0	0	0	0	0	0	0	0
ENSG00000269365	2	1	2	0	0	0	2	1	1
ENSG00000269371	35	63	37	43	59	25	39	127	58
ENSG00000269373	0	0	2	0	0	0	0	0	0
ENSG00000269374	14	0	0	0	12	0	0	0	0
ENSG00000269376	0	0	0	0	0	0	0	0	0
ENSG00000269378	2991	3699	4087	3172	3635	4535	3210	3271	5157
ENSG00000269383	0	0	0	1	0	0	0	0	1
ENSG00000269385	0	0	0	0	0	0	0	0	0
ENSG00000269386	57	52	66	67	61	50	65	53	66
ENSG00000269387	0	0	0	0	0	0	0	0	0
ENSG00000269388	8	16	9	14	18	19	5	11	12
ENSG00000269391	0	0	0	0	0	0	0	0	0
ENSG00000269392	3	5	8	2	3	6	8	3	4
ENSG00000269397	8	11	9	9	23	7	16	10	4
ENSG00000269399	50	62	48	63	40	36	26	59	38
ENSG00000269400	0	0	0	2	0	0	0	0	0
ENSG00000269403	0	0	0	0	3	2	0	0	0
ENSG00000269404	14	22	15	24	9	22	12	20	16
ENSG00000269405	0	0	0	0	0	0	0	0	0
ENSG00000269416	10	7	8	10	7	12	27	7	24
ENSG00000269419	0	0	0	0	0	0	0	0	0
ENSG00000269420	0	5	1	3	4	4	1	5	0
ENSG00000269421	1	3	2	5	6	2	0	2	2
ENSG00000269425	0	0	0	0	0	2	0	0	0
ENSG00000269427	81	75	81	84	91	72	41	73	56
ENSG00000269431	0	0	0	0	0	0	0	0	0
ENSG00000269433	0	0	0	0	0	0	0	0	0
ENSG00000269437	0	0	0	0	0	3	0	0	0
ENSG00000269439	72	96	53	78	82	57	61	89	57
ENSG00000269444	0	3	0	4	3	0	0	1	0
ENSG00000269445	0	0	0	0	0	0	0	0	0
ENSG00000269446	5	7	0	2	0	3	2	4	5
ENSG00000269458	0	0	0	0	0	0	0	0	0
ENSG00000269460	0	0	0	0	0	0	0	0	0
ENSG00000269463	0	1	0	3	3	0	0	0	0
ENSG00000269466	0	0	0	0	0	0	0	0	0
ENSG00000269469	37	76	36	69	55	16	34	61	41
ENSG00000269471	0	0	1	0	0	0	0	0	0
ENSG00000269473	44	66	27	55	35	37	20	46	58
ENSG00000269475	0	0	0	0	0	0	0	0	0
ENSG00000269476	0	0	0	0	0	5	0	1	0
ENSG00000269480	18	17	9	11	9	12	11	20	1
ENSG00000269481	22	34	18	11	22	12	13	20	21
ENSG00000269482	10	7	7	0	5	8	0	14	2
ENSG00000269483	0	4	0	3	0	0	1	2	5
ENSG00000269486	131	140	64	164	130	91	94	116	91
ENSG00000269487	0	0	0	0	0	0	0	0	3
ENSG00000269489	1	0	0	2	0	1	0	0	0
ENSG00000269495	0	0	0	0	0	0	0	0	0
ENSG00000269502	0	0	0	0	0	0	0	0	0
ENSG00000269504	8	1	12	2	0	4	2	3	15
ENSG00000269505	0	1	0	0	0	0	0	0	0
ENSG00000269506	0	1	0	0	4	0	0	0	0
ENSG00000269509	0	0	0	0	0	0	0	0	0
ENSG00000269514	35	28	21	38	19	32	53	24	41
ENSG00000269516	0	0	0	0	1	0	0	0	0
ENSG00000269519	0	0	0	0	0	0	0	0	0
ENSG00000269524	0	0	0	0	0	0	0	0	0
ENSG00000269526	0	0	2	0	0	0	0	1	0
ENSG00000269533	2	10	8	12	4	10	0	12	6
ENSG00000269534	1	2	3	3	1	0	2	3	1
ENSG00000269535	16	23	23	29	8	13	7	16	21
ENSG00000269540	0	0	0	0	0	0	1	0	0
ENSG00000269543	1	0	3	0	1	0	0	2	0
ENSG00000269546	2	4	0	4	2	0	2	2	0
ENSG00000269547	0	48	0	0	0	0	0	0	0
ENSG00000269552	0	0	0	0	0	0	0	0	0
ENSG00000269553	1	3	3	2	3	3	4	9	4
ENSG00000269556	975	939	960	924	890	809	798	918	968
ENSG00000269559	7	7	3	6	6	12	3	3	5
ENSG00000269560	3	3	0	2	0	2	1	1	0
ENSG00000269564	0	0	0	0	0	0	0	0	0
ENSG00000269565	0	0	0	0	0	0	0	0	0
ENSG00000269570	29	7	9	24	6	2	22	8	4
ENSG00000269575	0	0	0	0	0	0	0	0	0
ENSG00000269576	0	0	0	0	0	0	0	0	0
ENSG00000269578	0	0	1	1	0	1	0	1	5
ENSG00000269580	0	0	0	0	0	0	0	0	0
ENSG00000269583	4	0	0	0	0	0	0	0	0
ENSG00000269584	0	0	0	0	0	0	0	1	0
ENSG00000269586	0	0	0	0	0	0	0	0	0
ENSG00000269588	0	0	0	0	0	0	0	0	0
ENSG00000269590	258	187	291	363	155	289	246	123	471
ENSG00000269599	0	0	0	0	0	0	0	0	0
ENSG00000269600	18	18	16	19	9	12	10	12	31
ENSG00000269604	514	796	548	649	629	418	490	750	605
ENSG00000269608	0	2	0	0	0	2	0	1	1
ENSG00000269609	231	255	178	184	205	135	189	205	201
ENSG00000269615	0	0	0	0	0	0	0	0	0
ENSG00000269621	0	0	0	0	0	0	0	0	0
ENSG00000269622	0	0	0	0	0	0	0	0	0
ENSG00000269635	1	13	7	12	2	6	0	3	7
ENSG00000269637	4	5	6	3	3	5	11	2	0
ENSG00000269646	1	5	3	3	1	0	0	2	5
ENSG00000269651	0	0	0	0	0	0	0	0	0
ENSG00000269652	14	23	3	48	19	11	11	18	11
ENSG00000269653	0	4	1	1	2	2	0	0	0
ENSG00000269656	0	3	1	1	3	5	1	4	7
ENSG00000269662	0	0	0	0	0	0	0	0	0
ENSG00000269667	0	4	1	2	3	0	1	1	3
ENSG00000269678	0	0	0	0	0	0	0	0	0
ENSG00000269680	13	8	7	12	12	0	6	17	11
ENSG00000269681	0	0	0	0	0	0	0	0	0
ENSG00000269688	27	17	11	14	6	8	12	12	4
ENSG00000269692	0	0	0	0	0	0	0	0	0
ENSG00000269693	94	87	108	144	113	78	97	145	83
ENSG00000269694	0	6	0	0	2	6	1	4	7
ENSG00000269696	14	23	11	13	9	5	23	16	25
ENSG00000269699	1	0	0	1	0	0	0	0	0
ENSG00000269706	0	0	0	0	0	0	0	0	0
ENSG00000269707	0	0	0	0	0	0	0	0	0
ENSG00000269711	0	0	0	0	0	0	0	0	0
ENSG00000269713	4335	4762	3926	4223	4165	3774	3799	4333	3710
ENSG00000269720	2	1	0	2	1	1	3	2	0
ENSG00000269729	0	0	0	0	0	0	0	0	1
ENSG00000269732	0	0	0	0	0	0	0	0	0
ENSG00000269736	0	0	0	0	0	0	0	0	0
ENSG00000269737	21	42	32	35	52	18	50	34	45
ENSG00000269741	0	0	0	0	0	0	0	0	0
ENSG00000269742	0	0	0	0	0	0	0	0	0
ENSG00000269743	99	121	99	85	117	92	77	95	82
ENSG00000269745	0	0	0	0	0	0	0	0	0
ENSG00000269749	0	0	7	8	0	3	13	0	4
ENSG00000269752	4	18	6	8	7	2	7	6	11
ENSG00000269755	14	1	3	17	10	0	11	0	0
ENSG00000269758	15	10	3	16	17	18	10	7	6
ENSG00000269761	0	0	0	0	0	0	0	0	0
ENSG00000269763	0	0	0	1	1	0	1	0	0
ENSG00000269765	0	0	0	0	0	0	0	4	2
ENSG00000269776	0	0	0	0	0	0	0	0	0
ENSG00000269779	20	14	6	25	14	9	8	9	5
ENSG00000269782	0	0	0	0	0	0	0	0	0
ENSG00000269786	0	0	0	0	0	0	0	0	0
ENSG00000269787	0	0	0	0	0	0	0	0	0
ENSG00000269792	0	8	0	0	7	0	0	3	5
ENSG00000269793	38	42	24	20	45	44	16	42	22
ENSG00000269794	1	1	5	5	1	4	0	3	7
ENSG00000269796	0	0	1	1	0	0	0	0	5
ENSG00000269799	5	4	4	0	7	0	11	4	6
ENSG00000269800	24	18	16	52	9	12	34	10	11
ENSG00000269802	0	0	5	0	0	0	2	0	3
ENSG00000269806	0	0	0	0	0	3	0	0	0
ENSG00000269807	0	4	0	0	0	0	0	0	0
ENSG00000269811	1	0	0	0	0	0	0	0	0
ENSG00000269813	0	0	0	0	1	0	1	0	0
ENSG00000269814	0	0	0	0	0	0	0	0	0
ENSG00000269815	7	13	1	3	4	13	11	6	0
ENSG00000269821	459	545	571	603	582	521	578	484	675
ENSG00000269825	151	164	80	224	169	87	154	146	80
ENSG00000269826	1	2	1	0	1	5	0	2	0
ENSG00000269833	0	0	4	0	0	0	0	0	0
ENSG00000269834	167	223	232	219	215	198	180	191	221
ENSG00000269836	1	2	0	0	3	0	1	1	0
ENSG00000269837	87	88	69	66	58	64	50	97	72
ENSG00000269839	0	0	1	0	0	0	0	0	0
ENSG00000269842	9	16	18	15	13	12	4	20	25
ENSG00000269843	31	30	23	38	24	11	28	25	39
ENSG00000269845	3	7	5	2	1	0	4	5	3
ENSG00000269846	3	3	5	0	0	0	6	2	0
ENSG00000269848	0	0	0	0	0	0	0	0	0
ENSG00000269855	0	0	0	0	0	0	0	0	0
ENSG00000269858	1456	1877	1124	1519	1558	1115	1101	2057	1358
ENSG00000269859	0	0	0	0	0	0	0	0	0
ENSG00000269867	76	94	63	115	55	56	118	73	65
ENSG00000269873	1	1	9	0	2	0	0	1	2
ENSG00000269877	0	0	0	0	0	0	0	0	0
ENSG00000269881	16	36	15	0	32	29	23	16	30
ENSG00000269883	0	0	0	0	3	0	0	0	0
ENSG00000269885	0	0	0	0	0	0	0	0	0
ENSG00000269886	7	6	4	3	19	2	16	5	0
ENSG00000269887	8	11	6	8	13	4	0	1	7
ENSG00000269888	4605	4577	3904	5669	5483	3940	4739	3570	4315
ENSG00000269889	2	8	2	0	4	6	2	3	7
ENSG00000269890	38	60	37	51	54	44	46	51	38
ENSG00000269891	0	1	0	3	0	0	0	2	0
ENSG00000269892	32	28	23	10	2	16	10	11	9
ENSG00000269893	2037	2546	2268	2444	2597	2097	2192	2283	2259
ENSG00000269894	18	17	10	19	20	28	22	21	17
ENSG00000269895	15	15	5	26	24	14	36	8	10
ENSG00000269896	38	55	38	22	65	38	25	54	48
ENSG00000269897	153	211	74	170	223	107	148	217	144
ENSG00000269898	0	2	1	2	0	2	0	2	3
